BPP,BABYLON PUMP &amp; POWER LTD,BPP,AUD
BPT,BEACH ENERGY LTD,BPT,AUD
BRB,BREAKER RESOURCES NL,BRB,AUD
BRG,BREVILLE GROUP LTD,BRG,AUD
BRI,BIG RIVER INDUSTRIES LTD,BRI,AUD
BRK,BROOKSIDE ENERGY LTD,BRK,AUD
BRL,BATHURST RESOURCES LTD,BRL,AUD
BRN,BRAINCHIP HOLDINGS LTD,BRN,AUD
BRU,BURU ENERGY LTD,BRU,AUD
BRV,BIG RIVER GOLD LTD,BRV,AUD
BSA,BSA LTD,BSA,AUD
BSE,BASE RESOURCES LTD,BSE,AUD
BSL,BLUESCOPE STEEL LTD,BSL,AUD
BSM,BASS METALS LTD,BSM,AUD
BSN,BISAN LIMITED,BSN,AUD
BSP,BLACK STAR PETROLEUM LTD,BSP,AUD
BSR,BASSARI RESOURCES LTD,BSR,AUD
BST,BARRACK ST INVESTMENTS LTD,BST,AUD
BSX,BLACKSTONE MINERALS LTD,BSX,AUD
BTC,BTC HEALTH LTD,BTC,AUD
BTH,BIGTINCAN HOLDINGS LTD,BTH,AUD
BTI,BAILADOR TECHNOLOGY INVESTME,BTI,AUD
BTK,BOTAI TECHNOLOGY LTD,BTK,AUD
BUB,BUBS AUSTRALIA LTD,BUB,AUD
BUD,BUDDY TECHNOLOGIES LTD,BUD,AUD
BUG,BUDERIM GROUP LTD,BUG,AUD
BUX,BUXTON RESOURCES LTD,BUX,AUD
BUY,BOUNTY OIL &amp; GAS NL,BUY,AUD
BVS,BRAVURA SOLUTIONS LTD,BVS,AUD
BWF,BLACKWALL LTD,BWF,AUD
BWP,BWP TRUST,BWP,AUD
BWR,BLACKWALL PROPERTY TRUST,BWR,AUD
BWX,BWX LTD,BWX,AUD
BXB,BRAMBLES LTD,BXB,AUD
BXN,BIOXYNE LTD,BXN,AUD
BYE,BYRON ENERGY LTD,BYE,AUD
BYH,BRYAH RESOURCES LTD,BYH,AUD
BYI,BEYOND INTERNATIONAL LIMITED,BYI,AUD
C6C,COPPER MOUNTAIN MINING-CDI,C6C,AUD
CA8,COASSETS LTD,CA8,AUD
CAA,CAPRAL LTD,CAA,AUD
CAD,CAENEUS MINERALS LTD,CAD,AUD
CAE,CANNINDAH RESOURCES LTD,CAE,AUD
CAF,CENTREPOINT ALLIANCE LTD,CAF,AUD
CAG,CAPE RANGE LTD,CAG,AUD
CAI,CALIDUS RESOURCES LTD,CAI,AUD
CAJ,CAPITOL HEALTH LIMITED,CAJ,AUD
CAM,CLIME CAPITAL LTD,CAM,AUD
CAMPA,CLIME CAPITAL LTD,CAMPA,AUD
CAN,CANN GROUP LTD,CAN,AUD
CAP,CARPENTARIA RESOURCES LTD,CAP,AUD
CAQ,CAQ HOLDINGS LTD,CAQ,AUD
CAR,CARSALES.COM LTD,CAR,AUD
CAT,CATAPULT GROUP INTERNATIONAL,CAT,AUD
CAU,CRONOS AUSTRALIA LTD,CAU,AUD
CAV,CARNAVALE RESOURCES LTD,CAV,AUD
CAY,CANYON RESOURCES LTD,CAY,AUD
CAZ,CAZALY RESOURCES LTD,CAZ,AUD
CBA,COMMONWEALTH BANK OF AUSTRAL,CBA,AUD
CBAPC,COMMONWEALTH BANK AUST,CBAPC,AUD
CBAPD,COMMONWEALTH BANK AUST,CBAPD,AUD
CBAPE,COMMONWEALTH BANK AUST,CBAPE,AUD
CBAPF,CB AUSTRALIA/NEW ZEALAND,CBAPF,AUD
CBAPG,CWTH BK AUSTRALIA,CBAPG,AUD
CBAPH,COMMONWEALTH BANK AUST,CBAPH,AUD
CBY,CANTERBURY RESOURCES LTD,CBY,AUD
CCA,CHANGE FINANCIAL LTD,CCA,AUD
CCE,CARNEGIE CLEAN ENERGY LTD,CCE,AUD
CCG,COMMSCHOICE GROUP LTD,CCG,AUD
CCJ,COUNTY INTERNATIONAL LTD,CCJ,AUD
CCL,COCA-COLA AMATIL LIMITED,CCL,AUD
CCP,CREDIT CORP GROUP LIMITED,CCP,AUD
CCV,CASH CONVERTERS INTERNATIONAL LIMITED,CCV,AUD
CCX,CITY CHIC COLLECTIVE LTD,CCX,AUD
CCZ,CASTILLO COPPER LTD,CCZ,AUD
CD1,CORDISH DIXON PRIVATE EQUITY,CD1,AUD
CD2,CORDISH DIXON PRIVATE EQUITY,CD2,AUD
CD3,CORDISH DIXON PRIVATE EQUITY,CD3,AUD
CDA,CODAN LTD,CDA,AUD
CDD,CARDNO LTD,CDD,AUD
CDH,CHONGHERR INVESTMENTS LTD,CDH,AUD
CDM,CADENCE CAPITAL LTD,CDM,AUD
CDP,CARINDALE PROPERTY TRUST,CDP,AUD
CDT,CASTLE MINERALS LIMITED,CDT,AUD
CDU,CUDECO LTD,CDU,AUD
CDV,CARDINAL RESOURCES LTD,CDV,AUD
CDX,CARDIEX LTD,CDX,AUD
CDY,CELLMID LTD,CDY,AUD
CE1,CALIMA ENERGY LTD,CE1,AUD
CEL,CHALLENGER EXPLORATION LTD,CEL,AUD
CEN,CONTACT ENERGY LTD,CEN,AUD
CETF,VANECK VECTORS CHINAAMC A-SH,CETF,AUD
CFE,CAPE LAMBERT RESOURCES LTD,CFE,AUD
CFO,CFOAM LTD,CFO,AUD
CG1,CARBONXT GROUP LTD,CG1,AUD
CGA,CONTANGO ASSET MANAGEMENT LT,CGA,AUD
CGB,CANN GLOBAL LTD,CGB,AUD
CGC,COSTA GROUP HOLDINGS LTD,CGC,AUD
CGCR,COSTA GROUP HOLDINGS-RIGHTS,CGCR,AUD
CGF,CHALLENGER LTD,CGF,AUD
CGFPA,CHALLENGER LTD,CGFPA,AUD
CGFPB,CHALLENGER,CGFPB,AUD
CGL,CITADEL GROUP LTD/THE,CGL,AUD
CGM,COUGAR METALS NL,CGM,AUD
CGN,CRATER GOLD MINING LTD,CGN,AUD
